condition,model,x,y
Ca_wave_RyR2CaM_simple_SERCA_SOCE,2.4,4.552,4.04
Ca_wave_RyR2CaM_simple_SERCA_SOCE,2.4,4.552,4.04
Ca_wave_RyR2CaM_simple_SERCA_SOCE,2.4,4.552,4.54
Ca_wave_RyR2CaM_simple_SERCA_SOCE,2.4,4.552,4.04
Ca_wave_RyR2CaM_simple_SERCA_SOCE,2.4,4.552,4.04
Ca_wave_RyR2CaM_simple_SERCA_SOCE,2.4,4.552,4.54
Ca_wave_RyR2CaM_simple_SERCA_SOCE,2.4,4.552,4.04
Ca_wave_RyR2CaM_simple_SERCA_SOCE,2.4,4.552,4.54
Ca_wave_RyR2CaM_simple_SERCA_SOCE,2.4,4.552,4.54
Ca_wave_RyR2CaM_simple_SERCA_SOCE,2.4,4.552,3.53
Ca_wave_RyR2CaM_simple_SERCA_SOCE,2.4,6.995,5.55
Ca_wave_RyR2CaM_simple_SERCA_SOCE,2.4,6.995,5.55
Ca_wave_RyR2CaM_simple_SERCA_SOCE,2.4,6.995,5.05
Ca_wave_RyR2CaM_simple_SERCA_SOCE,2.4,6.995,5.05
Ca_wave_RyR2CaM_simple_SERCA_SOCE,2.4,6.995,5.05
Ca_wave_RyR2CaM_simple_SERCA_SOCE,2.4,6.995,4.54
Ca_wave_RyR2CaM_simple_SERCA_SOCE,2.4,6.995,4.54
Ca_wave_RyR2CaM_simple_SERCA_SOCE,2.4,6.995,5.05
Ca_wave_RyR2CaM_simple_SERCA_SOCE,2.4,6.995,4.04
Ca_wave_RyR2CaM_simple_SERCA_SOCE,2.4,6.995,4.54
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,0.433,0.50
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,0.433,0.50
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,0.433,0.50
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,0.433,0.50
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,0.433,0.50
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,0.433,0.50
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,0.433,0.50
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,0.433,0.50
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,0.433,0.50
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,0.433,0.50
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,0.985,1.01
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,0.985,1.01
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,0.985,1.01
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,0.985,1.01
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,0.985,1.01
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,0.985,1.01
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,0.985,1.01
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,0.985,1.01
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,0.985,1.01
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,0.985,1.01
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,2.657,2.02
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,2.657,2.02
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,2.657,2.52
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,2.657,2.02
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,2.657,2.02
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,2.657,2.02
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,2.657,2.02
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,2.657,2.02
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,2.657,2.02
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,2.657,2.02
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,4.959,2.52
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,4.959,3.03
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,4.959,3.03
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,4.959,3.03
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,4.959,3.03
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,4.959,2.52
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,4.959,3.03
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,4.959,3.03
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,4.959,2.52
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,4.959,2.52
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,7.840,3.53
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,7.840,3.53
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,7.840,4.04
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,7.840,3.53
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,7.840,3.53
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,7.840,4.04
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,7.840,3.53
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,7.840,3.53
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,7.840,3.53
Ca_wave_RyR2CaM_simple_SERCA_SOCE,6.0,7.840,4.04
Ca_wave_simple_SERCA_SOCE,1.2,0.707,5.05
Ca_wave_simple_SERCA_SOCE,1.2,0.707,5.55
Ca_wave_simple_SERCA_SOCE,1.2,0.707,2.52
Ca_wave_simple_SERCA_SOCE,1.2,0.707,3.53
Ca_wave_simple_SERCA_SOCE,1.2,0.707,8.08
Ca_wave_simple_SERCA_SOCE,1.2,0.707,5.05
Ca_wave_simple_SERCA_SOCE,1.2,0.707,6.56
Ca_wave_simple_SERCA_SOCE,1.2,0.707,3.03
Ca_wave_simple_SERCA_SOCE,1.2,0.707,4.54
Ca_wave_simple_SERCA_SOCE,1.2,0.707,6.06
Ca_wave_simple_SERCA_SOCE,1.2,1.242,14.14
Ca_wave_simple_SERCA_SOCE,1.2,1.242,5.55
Ca_wave_simple_SERCA_SOCE,1.2,1.242,6.56
Ca_wave_simple_SERCA_SOCE,1.2,1.242,6.56
Ca_wave_simple_SERCA_SOCE,1.2,1.242,8.58
Ca_wave_simple_SERCA_SOCE,1.2,1.242,6.56
Ca_wave_simple_SERCA_SOCE,1.2,1.242,8.58
Ca_wave_simple_SERCA_SOCE,1.2,1.242,7.57
Ca_wave_simple_SERCA_SOCE,1.2,1.242,5.05
Ca_wave_simple_SERCA_SOCE,1.2,1.242,7.07
Ca_wave_simple_SERCA_SOCE,1.2,3.108,7.07
